mol_id,name,formal_charge,n_atoms,source_index,label,paff,smina_affinity_kcal_mol,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
29176,B4RNM9:29176,0,35,5.0,1.0,8.0,-8.1104,-29.66335347641832,-39077.6337114455,-39079.93336464682,-39086.649844582185,53.03126264288346,154.88570680283516,178.2536159693003,940,202,7,0.0019127537962049,True,,238.0
15531,B4RNM9:15531,0,48,78.0,0.0,,-7.65297,-50.15637613499487,-70304.46182093148,-70306.23190852847,-70314.5492469105,40.81918969476112,191.80237958212845,182.4651931418947,1000,279,12,0.0057371202856302,False,,239.0
24280,B4RNM9:24280,0,56,103.0,0.0,,-7.083,-20.563365379724647,-82919.3112123203,-82922.60113257825,-82928.23797801152,75.86736346721389,129.98874372772053,185.29274181520975,983,52,12,0.0019998939242213,True,,240.0
69657,B4RNM9:69657,0,38,159.0,0.0,,-8.18679,-40.4853642686911,-53461.60214228151,-53463.12424611323,-53471.40885390606,35.10054821449416,191.04759426455385,185.6627782103569,1000,252,7,0.0507361479103565,False,,241.0
44050,B4RNM9:44050,0,43,123.0,0.0,,-9.88839,-52.73286511795224,-50911.77996861319,-50914.527525141726,-50922.581275533405,63.360158743608906,185.72389612316803,196.3511897488247,859,300,12,0.0019776197150349,True,,242.0
79974,B4RNM9:79974,0,35,9.0,1.0,8.0,-8.27082,-37.87685684241811,-39076.15190418379,-39078.029283570846,-39086.62188611186,43.29339715144296,198.15012188658324,203.5666621956081,907,28,7,0.0018091849051415,True,,243.0
37105,B4RNM9:37105,0,50,173.0,0.0,,-7.46455,-60.40987422781771,-62949.641699828826,-62952.032840846645,-62961.18140952801,55.14102181116732,210.97100565840103,205.70215324175064,1000,33,18,0.0179342851042747,False,,244.0
39406,B4RNM9:39406,0,34,169.0,0.0,,-8.22315,-50.73917752143426,-38499.89771489455,-38501.65056685894,-38512.71476804329,40.42172656479312,255.1465406193404,244.82908966269923,1000,63,5,0.0974559187889099,False,,245.0
50284,B4RNM9:50284,0,44,93.0,0.0,,-9.76281,-27.11287671380937,-51114.04756481861,-51115.17600663095,-51126.72208326645,26.02248638752746,266.2588525090022,265.1684621827203,908,40,7,0.0016171700553968,True,,246.0
14488,B4RNM9:14488,0,108,138.0,0.0,,-6.3797,-110.02484241920864,-113410.9840647737,-113418.74520231385,-113430.40515560612,178.97608346456315,268.88491059917754,337.8361516445321,1000,34,53,0.0424538031220436,False,,247.0
6871,B4RNM9:6871,0,71,128.0,0.0,,-9.16117,-23.60986561578072,-93853.11725322032,-93857.19424173469,-93868.80226067756,94.01758864011488,267.6872760509185,338.09499907525264,1000,82,13,0.110050193965435,False,,248.0
71360,B4RNM9:71360,0,157,59.0,0.0,,-4.13627,-95.70902362754624,-176115.33570039424,-176130.52651995976,-176136.41459429098,350.3086211771362,135.78221974530138,390.3818172948913,1000,139,36,0.0267035719007253,False,,249.0
50838,B4RNM9:50838,0,100,98.0,0.0,,-4.53848,-17.661820311457717,-118137.31063568736,-118144.78135126526,-118167.7667465584,172.27879391352556,530.0558075632412,684.6727811653091,1000,166,21,0.0268427673727273,False,,250.0
